title	url	path_to_file
Fresh crumpets with fried duck egg recipe - BBC Food	https://www.bbc.co.uk/food/recipes/freshcrumpetswithfri_85599	./DATA//Fresh crumpets with fried duck egg recipe - BBC Food.html
Parma ham, camembert and mozzarella pizza  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/parmahamcamembertand_86322	./DATA//Parma ham, camembert and mozzarella pizza  recipe - BBC Food.html
Parma ham, camembert and mozzarella pizza  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/parmahamcamembertand_86322/shopping-list	./DATA//Parma ham, camembert and mozzarella pizza  shopping list - BBC Food.html
Baked whole trout with a watercress salsa verde shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/baked_whole_trout_with_a_74289/shopping-list	./DATA//Baked whole trout with a watercress salsa verde shopping list - BBC Food.html
Strawberry galette recipe - BBC Food	https://www.bbc.co.uk/food/recipes/strawberry_galette_88275	./DATA//Strawberry galette recipe - BBC Food.html
How to make apple strudel  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/apple_strudel_03967/shopping-list	./DATA//How to make apple strudel  shopping list - BBC Food.html
Easy chocolate cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/easy_chocolate_cake_31070	./DATA//Easy chocolate cake recipe - BBC Food.html
Easy chocolate cake shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/easy_chocolate_cake_31070/shopping-list	./DATA//Easy chocolate cake shopping list - BBC Food.html
Thai coconut mussels shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/thaicoconutmussels_93907/shopping-list	./DATA//Thai coconut mussels shopping list - BBC Food.html
Wild rice salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/wild_rice_salad_89972	./DATA//Wild rice salad recipe - BBC Food.html
Wild rice salad shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/wild_rice_salad_89972/shopping-list	./DATA//Wild rice salad shopping list - BBC Food.html
Baked haddock gratin recipe - BBC Food	https://www.bbc.co.uk/food/recipes/bakedhaddockgratin_87125	./DATA//Baked haddock gratin recipe - BBC Food.html
Baked haddock gratin shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/bakedhaddockgratin_87125/shopping-list	./DATA//Baked haddock gratin shopping list - BBC Food.html
Cabbage curry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cabbage_mallang_55625	./DATA//Cabbage curry recipe - BBC Food.html
Easy cheese straws recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cheese_straws_40324	./DATA//Easy cheese straws recipe - BBC Food.html
Roast celeriac with marsala recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roastceleriacwithmar_85617	./DATA//Roast celeriac with marsala recipe - BBC Food.html
Chargrilled apple, bacon and croûton salad with grain mustard vinaigrette recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chargrilledapplebaco_87233	./DATA//Chargrilled apple, bacon and croûton salad with grain mustard vinaigrette recipe - BBC Food.html
Lancashire cheese sausages recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lancashirecheesesaus_85483	./DATA//Lancashire cheese sausages recipe - BBC Food.html
Homemade linguine with a mussel and tomato sauce and pesto recipe - BBC Food	https://www.bbc.co.uk/food/recipes/homemadelinguinewith_93221	./DATA//Homemade linguine with a mussel and tomato sauce and pesto recipe - BBC Food.html
Pastry cream recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pastry_cream_36417	./DATA//Pastry cream recipe - BBC Food.html
Pastry cream shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/pastry_cream_36417/shopping-list	./DATA//Pastry cream shopping list - BBC Food.html
Butternut squash soup recipe - BBC Food	https://www.bbc.co.uk/food/recipes/butternut_squash_soup_90300	./DATA//Butternut squash soup recipe - BBC Food.html
Cheese scone recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cheese_scone_62849	./DATA//Cheese scone recipe - BBC Food.html
Cheese scone shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/cheese_scone_62849/shopping-list	./DATA//Cheese scone shopping list - BBC Food.html
Butternut squash soup with peel crisps shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/butternut_squash_soup_90300/shopping-list	./DATA//Butternut squash soup with peel crisps shopping list - BBC Food.html
Strawberry soufflé with crumble topping and clotted cream recipe - BBC Food	https://www.bbc.co.uk/food/recipes/strawberry_souffl_with_51589	./DATA//Strawberry soufflé with crumble topping and clotted cream recipe - BBC Food.html
Cialledda salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cialledda_salad_60889	./DATA//Cialledda salad recipe - BBC Food.html
Southern-fried chicken and coleslaw shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/southernfriedchicken_83647/shopping-list	./DATA//Southern-fried chicken and coleslaw shopping list - BBC Food.html
Grilled salmon, braised cabbage with bacon and onions recipe - BBC Food	https://www.bbc.co.uk/food/recipes/grilledsalmonbraised_14513	./DATA//Grilled salmon, braised cabbage with bacon and onions recipe - BBC Food.html
Chicken stew with chorizo and beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pan_roasted_chicken_with_06765	./DATA//Chicken stew with chorizo and beans recipe - BBC Food.html
Sourdough starter recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sourdough_starter_22976	./DATA//Sourdough starter recipe - BBC Food.html
Potato rosti recipe - BBC Food	https://www.bbc.co.uk/food/recipes/potatorosti_81487	./DATA//Potato rosti recipe - BBC Food.html
Latkes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/classic_latkes_26319	./DATA//Latkes recipe - BBC Food.html
How to make chocolate mousse recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chocolatemarquisepot_90201	./DATA//How to make chocolate mousse recipe - BBC Food.html
Crispy roast parsnips recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roastparsnips_70820	./DATA//Crispy roast parsnips recipe - BBC Food.html
Pork fillet stir-fry in sweet and sour sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/porkfilletstirfryins_87577	./DATA//Pork fillet stir-fry in sweet and sour sauce recipe - BBC Food.html
Celeriac and  roast hazelnut soup with soda bread  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/celeriacroasthazelnu_78846	./DATA//Celeriac and  roast hazelnut soup with soda bread  recipe - BBC Food.html
Lobster masala with spiced lentils recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lobster_masala_with_74873	./DATA//Lobster masala with spiced lentils recipe - BBC Food.html
Lobster masala with spiced lentils shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/lobster_masala_with_74873/shopping-list	./DATA//Lobster masala with spiced lentils shopping list - BBC Food.html
Quick pineapple cheesecake  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quick_pineapple_55849	./DATA//Quick pineapple cheesecake  recipe - BBC Food.html
Kanellängd recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pauls_kanellngd_49838	./DATA//Kanellängd recipe - BBC Food.html
Meatball curry shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/meatball_curry_51206/shopping-list	./DATA//Meatball curry shopping list - BBC Food.html
Iced mince pies recipe - BBC Food	https://www.bbc.co.uk/food/recipes/iced_mince_pies_04100	./DATA//Iced mince pies recipe - BBC Food.html
Hazelnut cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/hazelnutcake_14048	./DATA//Hazelnut cake recipe - BBC Food.html
Spaghetti vongole recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spaghettivongole_88988	./DATA//Spaghetti vongole recipe - BBC Food.html
Falafel recipe - BBC Food	https://www.bbc.co.uk/food/recipes/homemade_falafels_with_30527	./DATA//Falafel recipe - BBC Food.html
Vegetable and salmon bake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/vegetableandsalmonch_84182	./DATA//Vegetable and salmon bake recipe - BBC Food.html
Vegetable and salmon bake shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/vegetableandsalmonch_84182/shopping-list	./DATA//Vegetable and salmon bake shopping list - BBC Food.html
Chocolate flapjacks shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/apricot_and_chocolate_17370/shopping-list	./DATA//Chocolate flapjacks shopping list - BBC Food.html
Courgette fritters with salmon recipe - BBC Food	https://www.bbc.co.uk/food/recipes/courgette_pancakes_with_35104	./DATA//Courgette fritters with salmon recipe - BBC Food.html
Courgette fritters with smoked salmon and tzatziki shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/courgette_pancakes_with_35104/shopping-list	./DATA//Courgette fritters with smoked salmon and tzatziki shopping list - BBC Food.html
Prosciutto-wrapped lamb cutlets with green beans and parsnip ribbons recipe - BBC Food	https://www.bbc.co.uk/food/recipes/proscuittowrappedlam_87480	./DATA//Prosciutto-wrapped lamb cutlets with green beans and parsnip ribbons recipe - BBC Food.html
Lamb cutlets with chicken mousse and sauce Choron  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/lamb_cutlets_with_70035/shopping-list	./DATA//Lamb cutlets with chicken mousse and sauce Choron  shopping list - BBC Food.html
Lemon posset recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lemon_posset_with_89572	./DATA//Lemon posset recipe - BBC Food.html
Lemon posset with meringue shards and gingerbread shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/lemon_posset_with_89572/shopping-list	./DATA//Lemon posset with meringue shards and gingerbread shopping list - BBC Food.html
Blackberry and apple pies recipe - BBC Food	https://www.bbc.co.uk/food/recipes/individualappleandbl_92217	./DATA//Blackberry and apple pies recipe - BBC Food.html
Nigel Slater's Thai green curry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/nigelslatersthaigree_80244	./DATA//Nigel Slater's Thai green curry recipe - BBC Food.html
Sweet potato wedges recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sweetpotatowedges_83345	./DATA//Sweet potato wedges recipe - BBC Food.html
Chicken leg tagine with prunes, apricots and roasted almonds recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_tagine_with_65235	./DATA//Chicken leg tagine with prunes, apricots and roasted almonds recipe - BBC Food.html
Loin of venison in a sloe gin and blackberry glaze recipe - BBC Food	https://www.bbc.co.uk/food/recipes/loin_of_venison_in_a_52978	./DATA//Loin of venison in a sloe gin and blackberry glaze recipe - BBC Food.html
Loin of venison in a sloe gin and blackberry glaze shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/loin_of_venison_in_a_52978/shopping-list	./DATA//Loin of venison in a sloe gin and blackberry glaze shopping list - BBC Food.html
Chicken leg tagine with prunes, apricots and roasted almonds shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_tagine_with_65235/shopping-list	./DATA//Chicken leg tagine with prunes, apricots and roasted almonds shopping list - BBC Food.html
Mutton hotpot with heritage carrots recipe - BBC Food	https://www.bbc.co.uk/food/recipes/mutton_hotpot_with_72316	./DATA//Mutton hotpot with heritage carrots recipe - BBC Food.html
Steamed chocolate and clementine sponge with orange sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/steamed_chocolate_and_85693	./DATA//Steamed chocolate and clementine sponge with orange sauce recipe - BBC Food.html
Prune and chestnut stuffing shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/myfavouritestuffing_13964/shopping-list	./DATA//Prune and chestnut stuffing shopping list - BBC Food.html
Sea bream in crazy water (Orata all’acqua pazza) recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sea_bream_cooked_with_61717	./DATA//Sea bream in crazy water (Orata all’acqua pazza) recipe - BBC Food.html
Turkish tomato and orzo soup shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/turkish_tomato_and_orzo_60477/shopping-list	./DATA//Turkish tomato and orzo soup shopping list - BBC Food.html
Chicken breasts, muscat wine and black pudding served with steamed spinach recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chickenbreastsmuscat_71186	./DATA//Chicken breasts, muscat wine and black pudding served with steamed spinach recipe - BBC Food.html
Poached smoked haddock with ackee recipe - BBC Food	https://www.bbc.co.uk/food/recipes/poachedsmokedhaddock_91131	./DATA//Poached smoked haddock with ackee recipe - BBC Food.html
Poached smoked haddock with ackee and callaloo shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/poachedsmokedhaddock_91131/shopping-list	./DATA//Poached smoked haddock with ackee and callaloo shopping list - BBC Food.html
Sichuan chilli chicken recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sichuan_chilli_chicken_63903	./DATA//Sichuan chilli chicken recipe - BBC Food.html
Sichuan chilli chicken shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/sichuan_chilli_chicken_63903/shopping-list	./DATA//Sichuan chilli chicken shopping list - BBC Food.html
Tom Kerridge's banana bread  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spiced_banana_bread_44748	./DATA//Tom Kerridge's banana bread  recipe - BBC Food.html
Sesame steak with spicy green beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sesamesteakwithspicy_87251	./DATA//Sesame steak with spicy green beans recipe - BBC Food.html
Grilled beef rump steak with swede fondant recipe - BBC Food	https://www.bbc.co.uk/food/recipes/grilledbeefrumpsteak_84729	./DATA//Grilled beef rump steak with swede fondant recipe - BBC Food.html
Blue cheese sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/blue_cheese_sauce_62474	./DATA//Blue cheese sauce recipe - BBC Food.html
Blue cheese sauce shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/blue_cheese_sauce_62474/shopping-list	./DATA//Blue cheese sauce shopping list - BBC Food.html
Tom Kerridge's chicken traybake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_tagine_traybake_82093	./DATA//Tom Kerridge's chicken traybake recipe - BBC Food.html
Pork tenderloin with pease pudding and baby carrots recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pork_tenderloin_with_74510	./DATA//Pork tenderloin with pease pudding and baby carrots recipe - BBC Food.html
Carrot and walnut cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/carrot_and_walnut_cake_50535	./DATA//Carrot and walnut cake recipe - BBC Food.html
Sausage and cabbage soup recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sausageandcabbagesou_88847	./DATA//Sausage and cabbage soup recipe - BBC Food.html
Goat cutlets with figs and goats’ curd recipe - BBC Food	https://www.bbc.co.uk/food/recipes/marinated_goat_cutlets_08411	./DATA//Goat cutlets with figs and goats’ curd recipe - BBC Food.html
Fig and fudge biscuits  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/fig_and_fudge_biscuits_75339/shopping-list	./DATA//Fig and fudge biscuits  shopping list - BBC Food.html
Green salad with croûtons recipe - BBC Food	https://www.bbc.co.uk/food/recipes/salad_verte_with_15684	./DATA//Green salad with croûtons recipe - BBC Food.html
Salad verte with croûtons shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/salad_verte_with_15684/shopping-list	./DATA//Salad verte with croûtons shopping list - BBC Food.html
Fruit dripping cake with Seville orange marmalade recipe - BBC Food	https://www.bbc.co.uk/food/recipes/fruitdrippingcakewit_85924	./DATA//Fruit dripping cake with Seville orange marmalade recipe - BBC Food.html
Fruit dripping cake with Seville orange marmalade shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/fruitdrippingcakewit_85924/shopping-list	./DATA//Fruit dripping cake with Seville orange marmalade shopping list - BBC Food.html
Devilled prawns recipe - BBC Food	https://www.bbc.co.uk/food/recipes/devilled_prawns_65693	./DATA//Devilled prawns recipe - BBC Food.html
Roasted hake with braised ham hock, mustard sauce, pickled cucumber and warm potato salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roasted_hake_with_68193	./DATA//Roasted hake with braised ham hock, mustard sauce, pickled cucumber and warm potato salad recipe - BBC Food.html
